"source";"record_id";"listing_id";"canonical_url";"url";"segment";"segment_url";"quicklink_count";"page_number";"position_on_page";"status";"run_marker";"collected_at";"parsed_at";"error"
"cian";"cian_329709070";"329709070";"https://www.cian.ru/sale/flat/329709070/";"https://dolgoprudny.cian.ru/sale/flat/329709070/?context=4.UrcyiiVm99c.e9Opv4xcOLSnC06xGkufqUJ6FqSSK6meU_kZFGggWaofJnqzXCzugoqIqeFE4kZRNXeRypemHp4CUA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"2";"28";"done";"";"2026-06-13 00:56:07";"2026-06-13 05:44:13";""
"cian";"cian_330562992";"330562992";"https://www.cian.ru/sale/flat/330562992/";"https://krasnogorsk.cian.ru/sale/flat/330562992/?context=4.0vA_rVnSUo8.NmmZY2A4U5j-rTr9IAKCDbbRpToyUShh5WW8wwwHg0hBeW932Ae3K9m0jD4mnZyjmO4GMC39kv-rzQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"1";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:44:28";""
"cian";"cian_330927041";"330927041";"https://www.cian.ru/sale/flat/330927041/";"https://naro-fominsk.cian.ru/sale/flat/330927041/?context=4.aWVqe1rAMww.0lxxDDLV-IqIL_a4N4mIOiz1O5h11RhJ_TmSrY9wE5JG3TYggi9YS8zvgbmBwc1gczqXy4fHc4B-TQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"2";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:44:44";""
"cian";"cian_327426529";"327426529";"https://www.cian.ru/sale/flat/327426529/";"https://mytishchi.cian.ru/sale/flat/327426529/?context=4.k_NBTZ1u_EY.ANZVDbmHG_sxXG7CcKmGd56CUrhpwgLvcVQI6idxtkl_-1DfkniSetdcdJc_5xSiU5DpYhu8SNXmiw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"4";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:45:02";""
"cian";"cian_328550295";"328550295";"https://www.cian.ru/sale/flat/328550295/";"https://odintsovo.cian.ru/sale/flat/328550295/?context=4.5Is0BsZBw08.JlXoVue52qWMPbBnLfS1_SP7yziObrPVlGaoUPwYGHd6_FVHx6iw7Hya-X-t003k06iX0R2p91EB9w&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"5";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:45:17";""
"cian";"cian_328496812";"328496812";"https://www.cian.ru/sale/flat/328496812/";"https://ramenskoye.cian.ru/sale/flat/328496812/?context=4.ZGTkgIBdW-8.fs0PyR6EJ9K7czaANTDyUj7b4QwhFxytmDIMX3x83MVU8exK9CuEDH8_m9HFI1hqiQ2ikyfCkTRyiw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"6";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:45:32";""
"cian";"cian_330683199";"330683199";"https://www.cian.ru/sale/flat/330683199/";"https://krasnogorsk.cian.ru/sale/flat/330683199/?context=4.uayUvb8gz_s.5lxxFGfv7OranSIOiVrVhOhG6itwLTwadZioQQv9kGeIAS49mRvDrOIMN-k7ilIhBPT8fXsetbWOoA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"7";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:45:47";""
"cian";"cian_325785215";"325785215";"https://www.cian.ru/sale/flat/325785215/";"https://mytishchi.cian.ru/sale/flat/325785215/?context=4.ue3HmnVP8lQ.L2RzK-vDEtqAaVP3KfdkGWwuUY2JmNJYAHPgTDL2ENz7byyAa5knfI6wy6-Hxr5aaFeN9wildr755A&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"8";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:46:04";""
"cian";"cian_330031234";"330031234";"https://www.cian.ru/sale/flat/330031234/";"https://mytishchi.cian.ru/sale/flat/330031234/?context=4.ENdUuHZYGNw.lAJWtR_uWAiXakg_GmKWHlDZ_kbJl6rHSs0zo2dK3XT-JnX5T-_DbOUSi7tFuwsmT2GmXKAOgNF85A&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"10";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:46:18";""
"cian";"cian_330218261";"330218261";"https://www.cian.ru/sale/flat/330218261/";"https://zvenigorod.cian.ru/sale/flat/330218261/?context=4.ScL0_cPKfus.RObGxDeYNF35EalX4HUEYJDf7jKNHsbR4_o471ifTTehIXeawsUwF1grNVORCKIC2FeimMz9s9kItg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"11";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:46:34";""
"cian";"cian_330944212";"330944212";"https://www.cian.ru/sale/flat/330944212/";"https://kotelniki.cian.ru/sale/flat/330944212/?context=4.dDgrZGNsz1Q.hgKPfEOrUtPnXNoJBCoRydgUb8kgs-lV5zWCQT-sgir5lILZeo25g7bHxOfiq7rWamjHSi-ZT-KJ7g&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"13";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:46:47";""
"cian";"cian_325784950";"325784950";"https://www.cian.ru/sale/flat/325784950/";"https://mytishchi.cian.ru/sale/flat/325784950/?context=4.vfeZsRveoEU.OjZdHeyWCetqSbXZeSi4RMnC3uNJ0PyY9fEqKZ9AMmaj9NkXXt4jE7Wga9t_TqIvK2mqwbYCcKe1WA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"14";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:47:02";""
"cian";"cian_326024536";"326024536";"https://www.cian.ru/sale/flat/326024536/";"https://krasnogorsk.cian.ru/sale/flat/326024536/?context=4.GPvlScfzYHU.Q4Pu48qS26zxWx06opIB4mjOg-_rZNIBJKm9dvx4EisUWC528ee-pIvRwuP2Ss59GS7gi2t0nXa1xg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"16";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:47:17";""
"cian";"cian_330317401";"330317401";"https://www.cian.ru/sale/flat/330317401/";"https://dedovsk.cian.ru/sale/flat/330317401/?context=4.YGNqDXMXNH0.xIUlclKORhR84gvj9cxJFqAKdBIF6-Fdq5bTBSBLp7SwJjuo3EeF5YAH5PMZaXnFgjJuED_Z0SBFoQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"17";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:47:31";""
"cian";"cian_326066292";"326066292";"https://www.cian.ru/sale/flat/326066292/";"https://dedovsk.cian.ru/sale/flat/326066292/?context=4.U5mn4aNVC9U.eyfeE8Hr_sjv4AdUrlDae_Pji6QXVzDBEPnAGS-EH7MoKv3-OTGyJ1Oo6-RDJB7MeokOrypwSr8bxQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"18";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:47:47";""
"cian";"cian_319073563";"319073563";"https://www.cian.ru/sale/flat/319073563/";"https://korolev.cian.ru/sale/flat/319073563/?context=4.35nzqcgL-44.HV2SVjOmqdObBMWXPrS9TjSVIIr7WbhGtrZlmHvV-o2dkokS8ZxWKqC0EXfrKzb_J0_TiOeMNOTPSQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"19";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:48:03";""
"cian";"cian_329907947";"329907947";"https://www.cian.ru/sale/flat/329907947/";"https://korolev.cian.ru/sale/flat/329907947/?context=4.UuKLIof2ka0.PNqkI8BvhQGb5duCGdj3aeBymnNdbB0G6fWMlT3GVmF-X6UGDTg1WJPXc_IZ70e4HjPQj7RAoVGnWg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"20";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:48:17";""
"cian";"cian_330900139";"330900139";"https://www.cian.ru/sale/flat/330900139/";"https://solnechnogorsk.cian.ru/sale/flat/330900139/?context=4.uZWUsGdKtOU.BigpXqygtTX-G7kxrp6FgTileOkh8xG6ri1qiJ0YN9sZatcXjzl2KkH-k2O3ok4V7fWX6me47LGSwg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"22";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:48:30";""
"cian";"cian_322957521";"322957521";"https://www.cian.ru/sale/flat/322957521/";"https://krasnogorsk.cian.ru/sale/flat/322957521/?context=4.NZfMJGDv7FE.VnifATYrx40a1f2bOK-ufir0U0BFzbp0qp8TjeJsufL8LKEfzVBqmAKkhMXmXNDJwwSWwLMQFJfvog&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"23";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:48:45";""
"cian";"cian_323014570";"323014570";"https://www.cian.ru/sale/flat/323014570/";"https://krasnogorsk.cian.ru/sale/flat/323014570/?context=4.De4SSkZ8Rok.o_8IfO9jCPcnUag7zgw20HT1YKL_udtwDnYo5LmJSWGSEvDN2XKuT_SAyUn0HUwtSorSxh8QCacypA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"25";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:48:59";""
"cian";"cian_294226052";"294226052";"https://www.cian.ru/sale/flat/294226052/";"https://zvenigorod.cian.ru/sale/flat/294226052/?context=4.e-v1O3mVC3o.28i5y7fOre0NRIgxzZnMhTwpwoOwN5SfVdo1AJB-85RaSHtkXQnaRDHEoK-p2qhC9f5WfAyxPHD19w&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"26";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:49:14";""
"cian";"cian_330605117";"330605117";"https://www.cian.ru/sale/flat/330605117/";"https://balashikha.cian.ru/sale/flat/330605117/?context=4.7sUO-GPLJ8Y.4Ou6MbJT1-yMla20AE23PwSI51xertb54ocqArdwrNfkjHPcz8b1euGB-NiK9GPyqXH8WCzl9ndLdw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"3";"28";"done";"";"2026-06-13 00:56:48";"2026-06-13 05:49:29";""
"cian";"cian_322718332";"322718332";"https://www.cian.ru/sale/flat/322718332/";"https://zvenigorod.cian.ru/sale/flat/322718332/?context=4.MYpxeogShg4.7sIpjMefRhFcCF_7Rqzu4_oNkHSekoymEwToHNjvfOveF5VrSqEECMna5vq2BmQDAZTkZbY9ikjSFA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"1";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:49:45";""
"cian";"cian_320494238";"320494238";"https://www.cian.ru/sale/flat/320494238/";"https://krasnogorsk.cian.ru/sale/flat/320494238/?context=4.-bN0dADF5DY.K2S4pofFg4IutM4KZhBbdFlxDeBIMkiOOBkkFH7KTvyaUEjWi_EGD5hTA_B0TLsvA5McQEzuF8-ANg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"3";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:49:59";""
"cian";"cian_330337143";"330337143";"https://www.cian.ru/sale/flat/330337143/";"https://dedovsk.cian.ru/sale/flat/330337143/?context=4.MuHz1DLRYcE.YJvVOp9bJPzaWxHb3sbdRgAIo7pFXqMXtJhQ86S4GbpCzvoy4v8QIW7u1DXxKZC2YvHA-V-7u6undw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"4";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:50:15";""
"cian";"cian_330480847";"330480847";"https://www.cian.ru/sale/flat/330480847/";"https://krasnogorsk.cian.ru/sale/flat/330480847/?context=4.kN0cafECx5w.sZJrSxzDzK5NqFE-pWu64cMhx9de-OrnRFTOufIxHxrjpmj9gCzujKLVwR4o1_LAVRjEIZs-i361LQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"6";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:50:30";""
"cian";"cian_322144868";"322144868";"https://www.cian.ru/sale/flat/322144868/";"https://mytishchi.cian.ru/sale/flat/322144868/?context=4.hL4ydVBbrAk.nhT9Tho0jWzta-SIR1XvC3cBM_G1kAZ-RI_uDUDlSO7a-cAbjoE4iS7Zw6dgt88wsfsmz4bwiqqPDg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"7";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:50:45";""
"cian";"cian_330555043";"330555043";"https://www.cian.ru/sale/flat/330555043/";"https://krasnogorsk.cian.ru/sale/flat/330555043/?context=4.UywD1vtYkuA.pSJlI0rJbOO-0TfxE8H8PA3c4ZfvO10zlZmTL9J7_pFZA_x9CKahd_Pl1nzEHedpcqcyx6yF5uEa7A&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"9";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:50:59";""
"cian";"cian_318766134";"318766134";"https://www.cian.ru/sale/flat/318766134/";"https://ivanteyevka.cian.ru/sale/flat/318766134/?context=4.5gTD5_NQdwo.hSkMO47kOUccnNHlMr0z5ObXoXu6IrmkrMeR6-CXs8XZ0bgdGyq80LaD6-L9h6EyUSx2SttMJRyUzQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"10";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:51:13";""
"cian";"cian_327569328";"327569328";"https://www.cian.ru/sale/flat/327569328/";"https://krasnogorsk.cian.ru/sale/flat/327569328/?context=4.5YJV9XG0fUo.p4nlawzjI5i8vro6cKOhR-ElB5Cnfjx-SJogrMQscPbkdJtUiZ4m2t6S9GKx9_UrB5qwlg46BECJcw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"12";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:51:29";""
"cian";"cian_330498014";"330498014";"https://www.cian.ru/sale/flat/330498014/";"https://ivanteyevka.cian.ru/sale/flat/330498014/?context=4.XL4np2xrY_s.EoBjhXVg-aR1dHrgcNl5IX_Om74uLW8KhyLtOhjg-ekhBdd7jFBanPZNgJMqIzvm6Qt_jSfXKtFrVQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"13";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:51:42";""
"cian";"cian_330965852";"330965852";"https://www.cian.ru/sale/flat/330965852/";"https://korolev.cian.ru/sale/flat/330965852/?context=4.W-ZNaasXfxY.TCvsGsfK21bK6l45RqK77tPij5v9x0kmicoocpNs6tFhVOPImNBCrB8oJzWEQq9RFYvYuFvh3QZQSw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"15";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:51:58";""
"cian";"cian_326657479";"326657479";"https://www.cian.ru/sale/flat/326657479/";"https://korolev.cian.ru/sale/flat/326657479/?context=4.jpS8NKAjgZs.Gw6KSQ7Ba4gKeL7CbuVZ-TTnymcyq-bWAjReY0alG5uEEy7QsTMzrO2KuIq1sKVDJTXoAOGPAaT-Ew&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"16";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:52:11";""
"cian";"cian_330337312";"330337312";"https://www.cian.ru/sale/flat/330337312/";"https://mytishchi.cian.ru/sale/flat/330337312/?context=4.x4g_rwwgf_4.8NTaqLzu1mPvjVWxGUEfTwj72JRj34e_Z9kyql7oEtkLRoiR-qa62D7CITOXuj4SgcsKob2ILyF43w&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"17";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:52:27";""
"cian";"cian_324561337";"324561337";"https://www.cian.ru/sale/flat/324561337/";"https://korolev.cian.ru/sale/flat/324561337/?context=4.DAkySRgythA.gWkom172NMhPprDRS9mK7HTI7SsJV4C3CvS2ZZ6JPxwi5w3O-CkToEKBu_jEaCzWIga_BgCihAzi0w&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"18";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:52:40";""
"cian";"cian_329382156";"329382156";"https://www.cian.ru/sale/flat/329382156/";"https://krasnogorsk.cian.ru/sale/flat/329382156/?context=4.83ZrTrwXcak.rBXYwry2EjlAWPzLUonz-_M_bFeQm_BrpGlZ52xeUx5P1TfWOh8YypP9SXb7-tHVUTAAjWhBFZBCxg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"19";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:52:56";""
"cian";"cian_330449740";"330449740";"https://www.cian.ru/sale/flat/330449740/";"https://mytishchi.cian.ru/sale/flat/330449740/?context=4.ofVCGCAedrk.ciZI191Bf5-HvjdeCsbV3ZVSHQIny65RSm7vYueOyIUCPOlPC-L7z3ykNfUO8f1uluPjFtuypsFC4g&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"20";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:53:11";""
"cian";"cian_330592268";"330592268";"https://www.cian.ru/sale/flat/330592268/";"https://lyubertsy.cian.ru/sale/flat/330592268/?context=4.meUdaVJ_zKg.K2BtiGC97UsGdrBe4aiVPKfoKlFclva8l9pvJQZGDNE28HTuOe6K5ujCfihn_jer_YyBgOT_Lnkxzg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"21";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:53:26";""
"cian";"cian_324561209";"324561209";"https://www.cian.ru/sale/flat/324561209/";"https://pushkino.cian.ru/sale/flat/324561209/?context=4.oNICHVT-rMA.TklNQ1nrtLXayief4bSzQcOmt3qC3tUbAL1Gm7hHoFETTlLWfudR93a3-j_ipKkG1MhWTaBzj0jzAg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"22";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:53:40";""
"cian";"cian_330133784";"330133784";"https://www.cian.ru/sale/flat/330133784/";"https://krasnogorsk.cian.ru/sale/flat/330133784/?context=4.vE3CdsXQoKo.cCYoRjogLQDUqt7tgWoFfU655_ZeZ-pgVqvubJQBvscIC1ThSY8MsFaImqNEFgbGBxKWUdP5VfnANQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"23";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:53:56";""
"cian";"cian_330649666";"330649666";"https://www.cian.ru/sale/flat/330649666/";"https://krasnogorsk.cian.ru/sale/flat/330649666/?context=4.fhQyMuz6C_g.10pScuyys4yQFOcSeopH9_RJGoGwQD2TfXxiXpUKCKnIMaqKm1dmGqmjt37mf36bz26tKsX9MfNdoA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"24";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:54:12";""
"cian";"cian_327498559";"327498559";"https://www.cian.ru/sale/flat/327498559/";"https://pushkino.cian.ru/sale/flat/327498559/?context=4.mDP820207E8.vmEQH9gnlfU27BN_HHD4scwvNY9i-3GHwgfbndTGgYKG8VTl5l0Kb0SwRdpMpgqGn178WRjSUc0LkA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"25";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:54:24";""
"cian";"cian_330648053";"330648053";"https://www.cian.ru/sale/flat/330648053/";"https://mytishchi.cian.ru/sale/flat/330648053/?context=4.cIkcRUrqSlU._dbHOyCXbGG_EApAHzCy8Dk_d-uCK23EFFLqObQZyAPol8tZLobsgsYJYueBjdXk0bfmHzPkZcwLFQ&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"27";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:54:40";""
"cian";"cian_324561266";"324561266";"https://www.cian.ru/sale/flat/324561266/";"https://pushkino.cian.ru/sale/flat/324561266/?context=4.cA_gabIKq6s.vXz8tw-TOFpbWja3uOMZXSfB6IiCcqshYYCNAxNUjBo6lKogFBQ3mLHM7t_Tw2KmQz65P7q6-QeJOA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"4";"28";"done";"";"2026-06-13 00:57:30";"2026-06-13 05:54:53";""
"cian";"cian_330390484";"330390484";"https://www.cian.ru/sale/flat/330390484/";"https://ivanteyevka.cian.ru/sale/flat/330390484/?context=4.DpwBHFgMZbc.DFue1mCyLEjlIQNsnufkaT6MlhQNCRTv91vgQHPSTv6qv8PDD9BYktszYTklv8m6hCnjZJhusbhXsw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"1";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:55:09";""
"cian";"cian_331006369";"331006369";"https://www.cian.ru/sale/flat/331006369/";"https://vidnoye.cian.ru/sale/flat/331006369/?context=4.c6T2qrtuof0.2g9cfIIHWscDKrn6BWnNcxx2RkSzDk6YKiZr3af_3BlokI9sybGbgn6yJTsn-BYEiBxoqWsfBFKopw&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"2";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:55:24";""
"cian";"cian_329697953";"329697953";"https://www.cian.ru/sale/flat/329697953/";"https://aprelevka.cian.ru/sale/flat/329697953/?context=4.zccgbhKC-ak.3iuWtAlj2QSq0tsU94dT_sV-l1o8zhly1dpSLGkR8E-lQW4wub4IaYjEl0Mw_bOqO7_nzD1n8vWtwg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"3";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:55:38";""
"cian";"cian_330820639";"330820639";"https://www.cian.ru/sale/flat/330820639/";"https://zvenigorod.cian.ru/sale/flat/330820639/?context=4.2-iFfHsBlfE.UKLyhMNZyK_Ehn9km5w91NyT0xt82ktHDZWPRVetuIPmdT0r6Nqad6Y4KnHWtdadscC-wksLFh4XEA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"4";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:55:54";""
"cian";"cian_329406673";"329406673";"https://www.cian.ru/sale/flat/329406673/";"https://zvenigorod.cian.ru/sale/flat/329406673/?context=4.lHPxkDN4ksM.HsTUaIxW9rT9jWNRT0deneMx0Y6Ify2U4bXuhMmvlHDuV-tjS4IbvWuvMzQ8dO0BDnFUtZ6REsK0vA&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"5";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:56:07";""
"cian";"cian_324563093";"324563093";"https://www.cian.ru/sale/flat/324563093/";"https://pushkino.cian.ru/sale/flat/324563093/?context=4.hZUXxH4rN-M.FZ2l2RR9WC4VD_fy_rKlsI9njY5O9TqITd7oMJC8Cv99FGkStleD_zMbmbuK0IaXNHX95331y0BGpg&mlSearchSessionGuid=c3deb7ba313039c2ced1dcfc178b9d06";"студия";"https://www.cian.ru/kupit-kvartiru-studiu-moskovskaya-oblast/";"8044";"5";"6";"done";"";"2026-06-13 00:58:17";"2026-06-13 05:56:20";""
