"source";"segment";"segment_url";"checkbox_label";"checkbox_value";"checkbox_marker";"page_number";"position_on_page";"listing_id";"url";"title_from_listing";"price_from_listing";"price_from_listing_num";"address_from_listing";"description_from_listing";"status";"run_marker";"collected_at";"parsed_at";"error"
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"11";"8090966495";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_347_m_1924_et._8090966495?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 34,7 м², 19/24 эт.";"17 248 103 ₽";"17248103";"";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 34.73 кв. М в корпусе 3 на 19-м этаже, в жилом комплексе «Квартал Строгино». В варианте без отделки мы установили окна и входную дверь, завели в кварт";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:15:29";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"12";"7876939866";"https://www.avito.ru/vidnoe/kvartiry/1-k._kvartira_253_m_1824_et._7876939866?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 25,3 м², 18/24 эт.";"6 900 000 ₽";"6900000";"";"Продам 1кв. В жк 1й Южный, корпус 1.2. 18эт, секция 4, подъезд 4, окна во двор. Корпус готов! Рядом гипермаркет «лента» детский сад и школа. Ремонт предчистовая white box. Подземный паркинг. Продажа по переуступке.";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:15:47";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"13";"7950509423";"https://www.avito.ru/himki/kvartiry/1-k._kvartira_342_m_1010_et._7950509423?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 34,2 м², 10/10 эт.";"8 250 000 ₽";"8250000";"";"Однокомнатная квартира с мастер-гардеробной в корпусе 1.3, рядом школа и детский сад, вид на зеленую зону. Первая очередь (сдача объекта 3-4 квартал 2026). В жк комфорт-класса. Квартира сдается с отделкой whitebox. Корпус построен, ведутся работы по благоу";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:16:06";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"14";"8138926613";"https://www.avito.ru/kommunarka/kvartiry/1-k._kvartira_326_m_417_et._8138926613?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 32,6 м², 4/17 эт.";"11 600 000 ₽";"11600000";"";"Номер в базе: 12931439. Продается 1кк квартира в ЖК Foreville. Один взрослый собственник, без обременений, материнский капитал не использовался, нет ипотеки, все документы готовы к продаже, полная стоимость в договоре. Продается квартира по договору уст";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:16:22";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"15";"8127787696";"https://www.avito.ru/tomilino/kvartiry/1-k._kvartira_45_m_512_et._8127787696?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 45 м², 5/12 эт.";"7 500 000 ₽";"7500000";"";"Квартира расположена в ЖК «Егорово Парк», застройщик Самолет. Комфортный 5 этаж, окна на солнечную сторону, панорамное окно. 2 лифта — грузовой и пассажирский. Безбарьерная сквозная входная группа, оборудована колясочная. Планировка — евродвушка, 2 комна";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:16:36";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"16";"7599712019";"https://www.avito.ru/razvilka/kvartiry/1-k._kvartira_359_m_39_et._7599712019?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 35,9 м², 3/9 эт.";"7 500 000 ₽";"7500000";"";"Продается просторная однокомнатная квартира без отделки на 3 этаже в ЖК « Римский» по Дду. Дом сдан. ЖК имеет отличную транспортную доступность. Оперативный выход на сделку. Один собственник, полная стоимость в договоре. Корпус 8, секция 2. Без отделки. Об";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:16:53";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"17";"7861250241";"https://www.avito.ru/povarovo/kvartiry/1-k._kvartira_403_m_317_et._7861250241?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 40,3 м², 3/17 эт.";"5 636 400 ₽";"5636400";"";"Продается 1- ком. Квартира. В шаговой доступности поликлиники для взрослых и детей, дом культуры, две школы Мбоу Поваровская Сош и Мбоу Сош им.8 марта, детский сад №27 «Елочка» и №6. В шаговой доступности поликлиники для взрослых и детей, дом культуры, две";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:17:09";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"18";"4993594448";"https://www.avito.ru/lobnya/kvartiry/1-k._kvartira_488_m_45_et._4993594448?context=H4sIAAAAAAAA_wGIAHf_YTo0OntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czozOiJzcmMiO3M6MTk6Iml0ZW1zQ2Fyb3VzZWxXaWRnZXQiO3M6MTE6IndpZGdldFRpdGxlIjtOO3M6MToieCI7czozMToiZ3M3a3JyeWdvN2M5dDR0aTFhOThreG9iOXBtbHljYiI7ffQkg12IAAAA";"1-к. квартира, 48,8 м², 4/5 эт.";"9 477 171 ₽";"9477171";"";"Номер квартиры: 22. Этаж: 4. Площадь: 48.78. Корпус: Дом 1. Жилой комплекс «Зеленый Оазис-Город» состоит из десяти монолитно-кирпичных зданий. В проекте реализованы квартиры с различными планировками и отделкой «под ключ», что предоставляет покупателям";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:17:22";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"19";"7873402883";"https://www.avito.ru/moskovskaya_oblast_voskresenskoe/kvartiry/1-k._kvartira_372_m_225_et._7873402883?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 37,2 м², 2/25 эт.";"7 923 600 ₽";"7923600";"С/п Булатниковское, д. Боброво, мкр. «Боброво», корп. 55 Воскресенское";"В Ленинский район Московской области продаётся 1-комнатная квартира квартира площадью 37.2 на 2 этаже 25 этажного дома (корпус 55, секция 1) в проекте ПИК «Восточное Бутово». Удобное расположение. 20 минут на автомобиле до станций метро и Мцд «Бульвар Дм";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:17:39";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"20";"8031957152";"https://www.avito.ru/zhukovskiy/kvartiry/1-k._kvartira_411_m_218_et._8031957152?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 41,1 м², 2/18 эт.";"6 863 700 ₽";"6863700";"Ул. Гудкова, стр. 3 Жуковский";"Жилой комплекс «Гранд Комфорт» в городе Жуковский расположится на живописном берегу реки Быковка и будет представлять собой комплекс комфорт-класса. В проект входят четыре жилых дома, новый детский сад, поликлиника, пристройки к существующим школам и обще";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:17:53";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"21";"7553694447";"https://www.avito.ru/kotelniki/kvartiry/1-k._kvartira_35_m_1025_et._7553694447?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 35 м², 10/25 эт.";"9 794 575 ₽";"9794575";"Ул. Новая, д. 1-10, корп. 5а Котельники";"В Котельниках Московской области продаётся 1-комнатная квартира квартира площадью35 на 10 этаже 25 этажного дома (корпус 5-8, секция 1) в проекте ПИК «Томилинский бульвар». Удобное расположение. 20 минут пешком до станции метро «Котельники» и 10 минут на";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:18:09";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"22";"7984275710";"https://www.avito.ru/kommunarka/kvartiry/1-k._kvartira_326_m_218_et._7984275710?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 32,6 м², 2/18 эт.";"13 293 844 ₽";"13293844";"п. Сосенское, пос. Газопровод, стр. Коммунарка";"Пешая доступность от метро и московская прописка! Продается уютная 1-комн. Квартира площадью 32,6 кв. М на 2 этаже 17 этажного жилого комплекса бизнес-класса Форевиль от Три Эс Групп. Общая площадь: 32,6 кв. М., жилая: 19,8 кв. М., площадь кухни-гостиной:";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:18:25";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"23";"7753032745";"https://www.avito.ru/himki/kvartiry/1-k._kvartira_376_m_212_et._7753032745?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 37,6 м², 2/12 эт.";"6 893 383 ₽";"6893383";"Ул. Береговая, стр. 4 Химки";"Продается 1-комнатная квартира №165 в новостройке ЖК «Берег» 2 очередь по адресу Химки Береговая улица корпус 4. Общая площадь — 37.6 кв. Мзастройщик —ООО ""СЗ ""монтажстрой"". Безналичный способ оплаты, возможно купить в ипотеку.";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:18:39";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"24";"8091875955";"https://www.avito.ru/himki/kvartiry/1-k._kvartira_348_m_220_et._8091875955?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 34,8 м², 2/20 эт.";"7 172 872 ₽";"7172872";"Ул. Рабочая , корп. 2.1 Химки";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира-комнатная квартира комфорт-класса площадью 34.8 кв. М в корпусе 2.1 на 2-м этаже, в жилом комплексе «Химки Парк». Квартиры комплекса — на выбор: могут быть как с отделкой, та";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:18:55";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"25";"8001055475";"https://www.avito.ru/kotelniki/kvartiry/1-k._kvartira_328_m_217_et._8001055475?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 32,8 м², 2/17 эт.";"8 498 611 ₽";"8498611";"Яничкин пр-д, з/у 6/11 Котельники";"В городе Котельники Московской области продаётся 1-комнатная квартира квартира площадью32.8 на 2 этаже 17 этажного дома (корпус 22.1, секция 5) в проекте ПИК «Белая Дача парк». Удобное расположение. 7 минут на автомобиле до станции метро «Котельники» и 1";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:19:10";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"26";"8193200087";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_381_m_59_et._8193200087?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 38,1 м², 5/9 эт.";"9 629 180 ₽";"9629180";"Д. Глухово, стр. 4.2 Красногорск";"В Красногорске Московской области продаётся 1-комнатная квартира квартира площадью 38.06 на 5 этаже 9 этажного дома (корпус 4.2, секция 5) в проекте ПИК «Ильинские луга». Удобное расположение. 20 минут на автомобиле до станций метро «Волоколамская», «Туш";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:19:25";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"27";"8091139365";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k._kvartira_347_m_211_et._8091139365?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 34,7 м², 2/11 эт.";"5 585 001 ₽";"5585001";"Д. Юрлово, д. 5 Красногорск";"Продается однокомнатная квартира № 207 в новостройке ЖК «Большое Юрлово» по адресу Московская область, Химки городской округ, Юрлово деревня, ЖК Большое Юрлово, 5. Общая площадь квартиры — 34.73 кв. М., этаж 2 из 11, секция 5. Тип проекта, по которому пост";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:19:42";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"28";"7840942512";"https://www.avito.ru/vidnoe/kvartiry/1-k._kvartira_416_m_724_et._7840942512?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 41,6 м², 7/24 эт.";"12 024 168 ₽";"12024168";"д. Тарычево, ул. Фруктовые Сады, д. 1.3 Видное";"Номер квартиры: 728. Этаж: 7. Площадь: 41.60. Корпус: Корпус 1.3. Все лучшее, все прекрасное в жизни можно описать словом сад. Оно вобрало в себя то, что ценно для каждого: мечты о своем доме, о счастье, о семье, о пространстве, где особенно чувствуется";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:19:59";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"29";"8001589234";"https://www.avito.ru/moskovskaya_oblast_moskovskiy/kvartiry/1-k._kvartira_373_m_816_et._8001589234?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 37,3 м², 8/16 эт.";"10 645 420 ₽";"10645420";"Пос. Филимонковское, ул. ОАО Марьинская птицефабрика, корп. 2.1.4 Московский";"В Новой Москве продаётся 1-комнатная квартира квартира площадью 37.3 на 8 этаже 16 этажного дома (корпус, секция) в проекте ПИК «Середневский лес». Удобное расположение: 10–15 минут на автомобиле до станций метро «Аэропорт Внуково» и «Филатов луг». 18 м";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:20:14";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"30";"8091644595";"https://www.avito.ru/tomilino/kvartiry/1-k._kvartira_329_m_418_et._8091644595?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 32,9 м², 4/18 эт.";"6 630 653 ₽";"6630653";"Московская область, городской округ Люберцы, посёлок Жилино-1, жилой комплекс Егорово Парк, стр. 4.1 Томилино";"Строим кварталы для жизни с заботой о будущем. Предлагается 1-комнатная квартира комфорт-класса площадью 32.93 кв. М в корпусе 4.1 (очередь 4) на 4-м этаже, в жилом комплексе «Егорово Парк». Квартиры комплекса — на выбор: могут быть как с отделкой, так и";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:20:30";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"31";"7998464957";"https://www.avito.ru/odintsovo/kvartiry/1-k._kvartira_334_m_1114_et._7998464957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 33,4 м², 11/14 эт.";"7 976 348 ₽";"7976348";"С. Ромашково, ул. Малевича, д. 8 Одинцово";"Квартира Объект собственности #67315. Продается 1-к квартира. На 11-м этаже 14-этажного. Нового дома в корпусе 8 в ЖК «Притяжение Сити».";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:20:49";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"32";"7890136506";"https://www.avito.ru/moskovskaya_oblast_troitsk/kvartiry/1-k._kvartira_423_m_412_et._7890136506?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 42,3 м², 4/12 эт.";"9 811 993 ₽";"9811993";"Ул. Академика Франка, стр. 2 Троицк";"Квартира в Новостройке, строящемся жилом комплексе, сдача в 2027 году, без отделки. Жилой комплекс «Троицкий» — это современный проект комфорт-класса в развитом наукограде Троицк (Новая Москва), всего в 23 км от Мкад по скоростному Калужскому шоссе. Вокру";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:21:04";""
"avito";"1 комната";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/1-komnatnye-ASgBAgICAkSSA8YQygiAWQ?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IkxFejRra243MUlHRTlwc3UiO32_Er2lJgAAAA&localPriority=0";"1 комната";"5696";"params[549]/checkbox/5696";"1";"33";"7873923273";"https://www.avito.ru/kommunarka/kvartiry/1-k._kvartira_333_m_1111_et._7873923273?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWZjJHWWd0WVJ5bjE5SEZVIjt9phw7iT8AAAA";"1-к. квартира, 33,3 м², 11/11 эт.";"19 149 831 ₽";"19149831";"П. Сосенское, пос. Коммунарка, ул. Эдварда Грига, д. 7, корп. 1 Коммунарка";"Номер квартиры: 211. Этаж: 11. Площадь: 33.30. Корпус: Дом 28.1. Жилой комплекс «Скандинавия» возводится в экологически чистом районе Новой Москвы группой компаний «А101». Квартал включает здания высотой от 7 до 16 этажей. В комплексе представлены кварт";"done";"";"2026-06-06 11:30:06";"2026-06-06 13:21:18";""
