source,source_listing_id,url,parsed_at,link_collected_at,price_rub,price_m2_rub,lat,lon,region,okrug,settlement,street,address,rooms,is_studio,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,floor_group,is_first_floor,is_last_floor,house_year,house_age,is_new_building_year,ceiling_height_m,house_type,property_format,housing_market,housing_class,housing_class_rank,heating_type,overlap_type,gas_supply_type,redevelopment_status,ownership_share_fraction,is_share_sale,repair_type,finish_type,finish_rank,sale_type,bathroom_type,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,has_elevator,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,balcony_loggia_type,is_apartment_format,is_penthouse_format,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,windows_view_count,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,furniture_set,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,appliances_set,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,description_len_chars,description_len_words,repair_source,finish_source,house_type_source,ceiling_height_source,osm_metro_count_1000m,osm_metro_nearest_1000m,has_metro_1000m,osm_park_count_1000m,osm_park_nearest_1000m,has_park_1000m,osm_school_count_1000m,osm_school_nearest_1000m,has_school_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,has_kindergarten_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,has_hospital_clinic_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,has_pharmacy_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,has_supermarket_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,has_public_transport_stop_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,has_cafe_restaurant_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,has_fitness_sport_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,osm_features_available,osm_radius_m,address_exact,address_zone,residential_complex,building_key,metro_primary,geo_cell_2000m,geo_cell_1000m,geo_cell_500m,geo_cell_200m,listing_density_250m,listing_density_500m,listing_density_1000m,listing_density_2000m,listing_density_5000m,listing_density_10000m,nearest_listing_distance_m,ext_cafe_restaurant_count_250m,ext_cafe_restaurant_count_500m,ext_cafe_restaurant_count_750m,ext_fitness_sport_count_250m,ext_fitness_sport_count_500m,ext_fitness_sport_count_750m,ext_hospital_clinic_count_250m,ext_hospital_clinic_count_500m,ext_hospital_clinic_count_750m,ext_kindergarten_count_250m,ext_kindergarten_count_500m,ext_kindergarten_count_750m,ext_metro_count_250m,ext_metro_count_500m,ext_metro_count_750m,ext_park_count_250m,ext_park_count_500m,ext_park_count_750m,ext_pharmacy_count_250m,ext_pharmacy_count_500m,ext_pharmacy_count_750m,ext_public_transport_stop_count_250m,ext_public_transport_stop_count_500m,ext_public_transport_stop_count_750m,ext_school_count_250m,ext_school_count_500m,ext_school_count_750m,ext_supermarket_count_250m,ext_supermarket_count_500m,ext_supermarket_count_750m,ext_total_poi_count_250m,ext_total_poi_count_500m,ext_total_poi_count_750m,distance_to_moscow_center_km,approx_mkad_distance_km,inside_approx_mkad,center_bearing_sin,center_bearing_cos
cian,330547958,https://www.cian.ru/sale/flat/330547958/,2026-06-13 01:14:53,2026-06-13 00:24:23,7700000.0,220000.0,55.8077794,37.8437648,Московская область,Балашиха,мкр. 1 мая,8,"Московская область, Балашиха, мкр. 1 мая, 8",1.0,0,35.0,8.0,35.0,0.2285714285714285,1.0,9.0,9.0,1.0,last,0,1,1980.0,46.0,0,2.64,panel,flat,resale,comfort,2.0,central,reinforced_concrete,central,none,,0,cosmetic,unknown,,free_sale,separate,0,1,1,1,1,2,1,6.0,3,,0.0,1.0,loggia,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1528,203,existing,missing,existing,existing,0.0,,0.0,11.0,369.8,1.0,2.0,358.9,1.0,2.0,0.0,1.0,0.0,,0.0,5.0,160.5,1.0,23.0,102.7,1.0,14.0,142.4,1.0,23.0,208.5,1.0,2.0,709.8,1.0,82.0,65.5,0.0,2.4849066497880004,1.0986122886681098,1.0986122886681098,0.0,1.791759469228055,3.1780538303479458,2.70805020110221,3.1780538303479458,1.0986122886681098,4.418840607796598,1,1000.0,"московская область, балашиха, мкр. 1 мая, 8","московская область, балашиха",unknown,unknown,щелковская (6 мин.),2790_1892,5580_3784,11161_7568,27903_18921,1.0,4.0,4.0,4.0,42.0,277.0,156.0645290479,4.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,3.0,3.0,5.0,5.0,8.0,0.0,1.0,1.0,5.0,9.0,15.0,17.0,29.0,44.0,15.430110674518927,1.7698893254810724,1.0,0.9125800244517451,0.40889815232115234
cian,330116600,https://www.cian.ru/sale/flat/330116600/,2026-06-13 01:15:07,2026-06-13 00:24:23,8900000.0,277259.0,55.9108269,37.753644,Московская область,Мытищи,Яуза Парк жилой комплекс,к9,"Московская область, Мытищи, Яуза Парк жилой комплекс, к9",1.0,0,32.1,10.4,12.5,0.3239875389408099,0.3894080996884735,6.0,23.0,0.2608695652173913,low,0,0,2027.0,-1.0,1,3.0,monolith,flat,new_building,comfort,2.0,gas,unknown,unknown,unknown,,0,unknown,finished,3.0,assignment,combined,1,0,1,1,1,2,1,17.0,3,5.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,955,144,missing,existing,existing,existing,0.0,,0.0,11.0,332.0,1.0,3.0,291.8,1.0,4.0,92.1,1.0,5.0,473.8,1.0,8.0,299.7,1.0,18.0,0.0,1.0,31.0,631.1,1.0,32.0,20.4,1.0,1.0,719.4,1.0,113.0,87.0,0.0,2.4849066497880004,1.3862943611198906,1.6094379124341005,1.791759469228055,2.19722457733622,2.9444389791664403,3.4657359027997265,3.49650756146648,0.6931471805599453,4.736198448394496,1,1000.0,"московская область, мытищи, яуза парк жилой комплекс, к9","московская область, мытищи, яуза парк жилой комплекс",unknown,unknown,медведково (17 мин.),2795_1887,5591_3775,11182_7550,27955_18876,3.0,15.0,47.0,99.0,262.0,487.0,0.0,1.0,1.0,25.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,6.0,0.0,0.0,15.0,0.0,1.0,2.0,1.0,3.0,12.0,3.0,13.0,73.0,19.651732590452553,2.451732590452554,0.0,0.4288353919135874,0.9033826468569782
cian,330317383,https://www.cian.ru/sale/flat/330317383/,2026-06-13 01:15:22,2026-06-13 00:24:23,10126935.0,280525.0,55.8259129,37.1376998,Московская область,Истра муниципальный округ,Лобаново деревня,Павлово 3 жилой комплекс,"Московская область, Истра муниципальный округ, Лобаново деревня, Павлово 3 жилой комплекс, к3",1.0,0,36.1,9.6,12.5,0.2659279778393351,0.3462603878116343,2.0,3.0,0.6666666666666666,middle,0,0,2027.0,-1.0,1,3.25,monolith,flat,new_building,business,3.0,gas,unknown,unknown,unknown,,0,designer,no_finish,0.0,ddu,combined,1,0,1,0,0,0,0,7.0,3,19.0,1.0,0.0,balcony,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2809,370,description,existing,existing,existing,0.0,,0.0,33.0,75.1,1.0,0.0,,0.0,1.0,422.8,1.0,0.0,,0.0,0.0,,0.0,4.0,0.0,1.0,7.0,67.1,1.0,7.0,17.3,1.0,1.0,415.1,1.0,53.0,78.0,0.0,3.5263605246161616,0.0,0.6931471805599453,0.0,0.0,1.6094379124341005,2.079441541679836,2.079441541679836,0.6931471805599453,3.9889840465642745,1,1000.0,"московская область, истра муниципальный округ, лобаново деревня, павлово 3 жилой комплекс, к3","московская область, истра муниципальный округ, лобаново деревня",unknown,к3,нахабино (7 мин.),2791_1856,5582_3713,11165_7427,27912_18568,13.0,13.0,13.0,15.0,142.0,264.0,0.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,11.0,26.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,21.0,39.0,31.180110918723763,13.980110918723764,0.0,-0.9629652625283103,0.26962548685868415
cian,322093366,https://www.cian.ru/sale/flat/322093366/,2026-06-13 01:15:36,2026-06-13 00:24:23,5200000.0,167742.0,56.1717573,36.9498788,Московская область,Солнечногорск,пер. Механизаторов,3А,"Московская область, Солнечногорск, пер. Механизаторов, 3А",1.0,0,31.0,6.0,18.0,0.1935483870967742,0.5806451612903226,3.0,5.0,0.6,middle,0,0,1973.0,53.0,0,,panel,flat,resale,comfort,2.0,central,reinforced_concrete,central,unknown,,0,euro,unknown,,free_sale,combined,1,0,1,0,0,0,0,,0,48.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,general,0,0,0,0,0,0,0,0,1,general,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,455,53,existing,missing,existing,missing,0.0,,0.0,21.0,71.2,1.0,1.0,296.3,1.0,2.0,566.3,1.0,0.0,,0.0,1.0,179.5,1.0,6.0,0.0,1.0,17.0,95.2,1.0,2.0,121.7,1.0,0.0,,0.0,50.0,68.5,0.0,3.091042453358316,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.9459101490553128,2.8903717578961645,1.0986122886681098,0.0,3.9318256327243257,1,1000.0,"московская область, солнечногорск, пер. механизаторов, 3а","московская область, солнечногорск, пер. механизаторов",unknown,unknown,unknown,2808_1847,5617_3694,11234_7389,28085_18474,1.0,1.0,2.0,3.0,35.0,43.0,194.0891431142085,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,1.0,1.0,1.0,4.0,6.0,13.0,0.0,1.0,1.0,5.0,5.0,5.0,14.0,20.0,35.0,62.592406198272194,45.3924061982722,0.0,-0.6611740989838882,0.750232504516329
cian,330847881,https://www.cian.ru/sale/flat/330847881/,2026-06-13 01:15:50,2026-06-13 00:24:23,7300000.0,347619.0,55.8968651,37.4146521,Московская область,Химки,мкр. Новые Химки,Парковая ул.,"Московская область, Химки, мкр. Новые Химки, Парковая ул., 8",1.0,0,21.0,3.0,12.0,0.1428571428571428,0.5714285714285714,3.0,9.0,0.3333333333333333,middle,0,0,1970.0,56.0,0,2.7,brick,flat,resale,comfort,2.0,central,reinforced_concrete,unknown,none,,0,euro,unknown,,free_sale,combined,1,0,1,1,1,2,1,7.0,3,2.0,0.0,0.0,none,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,general,1,1,0,0,0,0,0,0,1,fridge|washer,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1252,192,existing,missing,existing,existing,0.0,,0.0,20.0,135.5,1.0,7.0,0.0,1.0,10.0,254.7,1.0,11.0,98.7,1.0,20.0,279.1,1.0,33.0,121.1,1.0,45.0,124.2,1.0,28.0,283.2,1.0,3.0,409.2,1.0,177.0,156.0,0.0,3.044522437723423,2.079441541679836,2.3978952727983707,2.4849066497880004,3.044522437723423,3.5263605246161616,3.828641396489095,3.367295829986474,1.3862943611198906,5.181783550292085,1,1000.0,"московская область, химки, мкр. новые химки, парковая ул., 8","московская область, химки, мкр. новые химки",unknown,8,беломорская (9 мин.),2794_1870,5589_3741,11179_7482,27948_18707,1.0,2.0,12.0,84.0,203.0,477.0,128.6979356080511,0.0,8.0,18.0,0.0,2.0,3.0,2.0,2.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,5.0,14.0,3.0,12.0,28.0,1.0,2.0,4.0,2.0,8.0,20.0,10.0,44.0,112.0,20.595925836199665,3.395925836199666,0.0,-0.6168279630768043,0.7870980015007791
cian,326657641,https://www.cian.ru/sale/flat/326657641/,2026-06-13 01:16:03,2026-06-13 00:24:23,7465920.0,212100.0,55.9409479,37.8780239,Московская область,Королев,Первомайский микрорайон,Киноквартал жилой комплекс,"Московская область, Королев, Первомайский микрорайон, Киноквартал жилой комплекс, к1",1.0,0,35.2,,13.5,,0.3835227272727272,2.0,8.0,0.25,low,0,0,2028.0,-2.0,1,,unknown,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,0,0,0,0,29.0,3,14.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,31,missing,existing,missing,missing,0.0,,0.0,5.0,325.5,1.0,4.0,0.0,1.0,0.0,,0.0,2.0,932.2,1.0,1.0,471.3,1.0,6.0,220.6,1.0,14.0,353.1,1.0,3.0,581.6,1.0,3.0,865.7,1.0,38.0,36.5,0.0,1.791759469228055,1.6094379124341005,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553128,2.70805020110221,1.3862943611198906,1.3862943611198906,3.6635616461296463,1,1000.0,"московская область, королев, первомайский микрорайон, киноквартал жилой комплекс, к1","московская область, королев, первомайский микрорайон",unknown,к1,медведково (29 мин.),2797_1893,5594_3787,11188_7575,27970_18939,29.0,29.0,31.0,46.0,345.0,840.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,8.0,19.0,26.600670457193228,9.400670457193229,0.0,0.6077470768856109,0.7941306507980883
cian,329450379,https://www.cian.ru/sale/flat/329450379/,2026-06-13 01:16:17,2026-06-13 00:24:23,7500000.0,219298.0,55.7252999,37.9797947,Московская область,Балашиха,мкр. Новое Павлино,ш. Косинское,"Московская область, Балашиха, мкр. Новое Павлино, ш. Косинское, 1",1.0,0,34.2,9.0,20.2,0.2631578947368421,0.5906432748538011,5.0,22.0,0.2272727272727272,low,0,0,2019.0,7.0,0,2.8,monolith,flat,resale,unknown,,central,reinforced_concrete,unknown,unknown,,0,unknown,turnkey,4.0,free_sale,separate,0,1,1,0,0,0,0,6.0,3,11.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1079,166,missing,description,existing,existing,0.0,,0.0,8.0,78.8,1.0,1.0,341.9,1.0,7.0,64.9,1.0,2.0,328.6,1.0,15.0,202.2,1.0,22.0,0.0,1.0,18.0,135.3,1.0,20.0,207.1,1.0,0.0,,0.0,93.0,73.5,0.0,2.19722457733622,0.6931471805599453,2.079441541679836,1.0986122886681098,2.772588722239781,3.1354942159291497,2.9444389791664403,3.044522437723423,0.0,4.543294782270004,1,1000.0,"московская область, балашиха, мкр. новое павлино, ш. косинское, 1","московская область, балашиха, мкр. новое павлино",unknown,1,некрасовка (9 мин.),2786_1898,5572_3797,11145_7595,27862_18989,4.0,11.0,21.0,82.0,320.0,702.0,0.0,3.0,10.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,5.0,12.0,2.0,6.0,13.0,0.0,1.0,1.0,3.0,6.0,14.0,11.0,34.0,71.0,22.804996727780477,5.6049967277804775,0.0,0.9922928995754347,-0.1239144925025977
cian,327403283,https://www.cian.ru/sale/flat/327403283/,2026-06-13 01:16:32,2026-06-13 00:24:23,9262736.0,307732.0,55.8822939,37.4135872,Московская область,Химки,мкр. Новые Химки,Лесная Коллекция жилой комплекс,"Московская область, Химки, мкр. Новые Химки, Лесная Коллекция жилой комплекс, к3",1.0,0,30.1,8.1,14.0,0.2691029900332226,0.4651162790697674,2.0,28.0,0.0714285714285714,low,0,0,2029.0,-3.0,1,2.85,monolith_brick,flat,new_building,business,3.0,gas,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,10,0,10,1,7.0,3,2.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1823,265,missing,existing,existing,existing,0.0,,0.0,18.0,313.5,1.0,6.0,432.0,1.0,9.0,280.4,1.0,16.0,0.0,1.0,15.0,269.4,1.0,35.0,188.3,1.0,31.0,164.1,1.0,28.0,138.2,1.0,4.0,301.2,1.0,162.0,140.5,0.0,2.9444389791664403,1.9459101490553128,2.302585092994046,2.833213344056216,2.772588722239781,3.58351893845611,3.4657359027997265,3.367295829986474,1.6094379124341005,5.093750200806762,1,1000.0,"московская область, химки, мкр. новые химки, лесная коллекция жилой комплекс, к3","московская область, химки, мкр. новые химки",unknown,к3,планерная (9 мин.),2794_1870,5588_3741,11176_7482,27941_18706,17.0,20.0,27.0,73.0,202.0,534.0,0.0,2.0,11.0,21.0,0.0,2.0,2.0,2.0,5.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,9.0,4.0,10.0,19.0,0.0,2.0,3.0,2.0,7.0,24.0,10.0,45.0,101.0,19.393437268572942,2.193437268572943,0.0,-0.6587448811060357,0.7523663878833204
cian,328039106,https://www.cian.ru/sale/flat/328039106/,2026-06-13 01:16:45,2026-06-13 00:24:23,8386000.0,250104.0,56.0785203,37.3781115,Московская область,Дмитровский муниципальный округ,Озерецкое село,Дружба квартал,"Московская область, Дмитровский муниципальный округ, Озерецкое село, Дружба квартал",1.0,0,33.53,13.1,12.5,0.3906949000894721,0.3728004771846108,4.0,5.0,0.8,high,0,0,2027.0,-1.0,1,2.7,brick,flat,new_building,comfort,2.0,central,unknown,unknown,none,,0,no_repair,rough,1.0,ddu,unknown,0,0,0,0,3,3,1,19.0,3,24.0,0.0,0.0,none,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1851,268,description,existing,existing,description,0.0,,0.0,11.0,280.8,1.0,1.0,685.4,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,1.0,6.0,95.3,1.0,1.0,779.2,1.0,0.0,,0.0,20.0,31.0,0.0,2.4849066497880004,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.9459101490553128,0.6931471805599453,0.0,3.044522437723423,1,1000.0,"московская область, дмитровский муниципальный округ, озерецкое село, дружба квартал","московская область, дмитровский муниципальный округ, озерецкое село",unknown,unknown,лобня (20 мин.),2803_1868,5607_3737,11215_7475,28039_18689,6.0,8.0,8.0,12.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,14.0,39.35218041692863,22.152180416928633,0.0,-0.37893976264383844,0.9254213398703487
cian,329791265,https://www.cian.ru/sale/flat/329791265/,2026-06-13 01:17:00,2026-06-13 00:25:13,7100000.0,187831.0,55.9710274,37.7362615,Московская область,Мытищи городской округ,Мебельной Фабрики поселок,ул. Заречная,"Московская область, Мытищи городской округ, Мебельной Фабрики поселок, ул. Заречная, 7",1.0,0,37.8,9.0,15.3,0.2380952380952381,0.4047619047619048,9.0,17.0,0.5294117647058824,middle,0,0,2021.0,5.0,0,,brick,flat,resale,comfort,2.0,individual,reinforced_concrete,unknown,legalized,,0,cosmetic,unknown,,free_sale,unknown,0,0,0,0,0,0,0,19.0,3,13.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,general,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2194,325,existing,missing,existing,missing,0.0,,0.0,17.0,126.1,1.0,0.0,,0.0,1.0,130.3,1.0,0.0,,0.0,1.0,183.9,1.0,13.0,325.8,1.0,14.0,244.5,1.0,5.0,307.3,1.0,2.0,296.9,1.0,53.0,62.5,0.0,2.8903717578961645,0.0,0.6931471805599453,0.0,0.6931471805599453,2.6390573296152584,2.70805020110221,1.791759469228055,1.0986122886681098,3.9889840465642745,1,1000.0,"московская область, мытищи городской округ, мебельной фабрики поселок, ул. заречная, 7","московская область, мытищи городской округ, мебельной фабрики поселок",unknown,7,медведково (19 мин.),2798_1886,5597_3773,11194_7547,27985_18868,2.0,2.0,2.0,14.0,83.0,773.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,13.0,1.0,1.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,23.0,32.0,25.52111663628683,8.321116636286831,0.0,0.28731640124233215,0.9578357299543357
cian,330807550,https://www.cian.ru/sale/flat/330807550/,2026-06-13 01:17:13,2026-06-13 00:25:13,8847199.0,272222.0,55.8058952,37.3227861,Московская область,Красногорск,Ильинойс жилой комплекс,,"Московская область, Красногорск, Ильинойс жилой комплекс",1.0,0,32.5,11.1,12.3,0.3415384615384615,0.3784615384615384,10.0,25.0,0.4,middle,0,0,2028.0,-2.0,1,2.8,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,free_sale,unknown,0,0,0,0,0,0,0,4.0,3,4.0,0.0,0.0,none,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184,28,missing,existing,existing,existing,0.0,,0.0,48.0,306.5,1.0,1.0,73.3,1.0,5.0,30.3,1.0,10.0,162.5,1.0,10.0,79.0,1.0,17.0,0.0,1.0,10.0,205.6,1.0,15.0,16.7,1.0,1.0,180.0,1.0,117.0,144.0,0.0,3.8918202981106265,0.6931471805599453,1.791759469228055,2.3978952727983707,2.3978952727983707,2.8903717578961645,2.3978952727983707,2.772588722239781,0.6931471805599453,4.770684624465665,1,1000.0,"московская область, красногорск, ильинойс жилой комплекс","московская область, красногорск, ильинойс жилой комплекс",unknown,unknown,красногорская (20 мин.),2790_1866,5580_3732,11161_7464,27902_18661,11.0,36.0,38.0,55.0,170.0,475.0,0.0,5.0,9.0,12.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,28.0,1.0,9.0,9.0,2.0,5.0,6.0,1.0,1.0,1.0,2.0,11.0,12.0,14.0,53.0,80.0,19.460835425118187,2.260835425118188,0.0,-0.9493270679726595,0.3142898630475274
cian,327067182,https://www.cian.ru/sale/flat/327067182/,2026-06-13 01:17:26,2026-06-13 00:25:13,11344741.0,302526.0,55.9530954,37.4883556,Московская область,Долгопрудный,мкр. Гранитный,Бригантина жилой комплекс,"Московская область, Долгопрудный, мкр. Гранитный, Бригантина жилой комплекс, к1",1.0,0,37.5,12.9,13.6,0.344,0.3626666666666666,5.0,23.0,0.217391304347826,low,0,0,2026.0,0.0,1,2.8,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,free_sale,unknown,0,0,0,0,6,6,1,13.0,3,8.0,0.0,0.0,none,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,28,missing,existing,existing,existing,0.0,,0.0,22.0,252.1,1.0,3.0,280.8,1.0,13.0,335.4,1.0,11.0,273.5,1.0,9.0,214.5,1.0,34.0,0.0,1.0,18.0,188.4,1.0,26.0,268.2,1.0,3.0,358.6,1.0,139.0,127.5,0.0,3.1354942159291497,1.3862943611198906,2.6390573296152584,2.4849066497880004,2.302585092994046,3.555348061489413,2.9444389791664403,3.295836866004329,1.3862943611198906,4.941642422609304,1,1000.0,"московская область, долгопрудный, мкр. гранитный, бригантина жилой комплекс, к1","московская область, долгопрудный, мкр. гранитный",unknown,к1,физтех (17 мин.),2797_1874,5595_3748,11190_7497,27976_18744,7.0,9.0,28.0,87.0,119.0,306.0,0.0,0.0,6.0,20.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,2.0,8.0,2.0,5.0,11.0,0.0,1.0,2.0,2.0,7.0,22.0,5.0,31.0,93.0,23.867962649774093,6.667962649774093,0.0,-0.33925558592956817,0.9406942369418372
