price_rub,lat,lon,total_area_m2,rooms,floor_ratio,house_year,housing_market,property_format,source,address_exact,residential_complex
7800000.0,55.835195,37.977994,42.3,1.0,0.21428571428571427,2006.0,unknown,flat,avito,"московская обл., балашиха, ул. майкла лунна, 3",unknown
10590941.0,55.92389,37.43402,49.7,1.0,0.2,,new_building,flat,avito,"ул. озерная, стр. 7",жк «мишино-2»
5620680.0,55.9703,37.88963,36.0,1.0,0.16666666666666666,,new_building,flat,avito,"ул. заводская, стр. 3, 4",жк «новая ивантеевка»
3950000.0,56.02422890025494,37.9357742399794,30.5,1.0,0.6,1972.0,unknown,flat,avito,"московская обл., г.о. пушкинский, пушкино, ул. левковская гора, 5",unknown
6118872.0,55.89999,37.2542,35.2,1.0,0.8333333333333334,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
6393400.0,55.8325,38.21005,45.3,1.0,0.5714285714285714,,new_building,flat,avito,"ул. генерала ковачевича, стр. 11",жк «новоград монино»
2100000.0,54.544065,38.624242,33.0,1.0,1.0,1977.0,unknown,flat,avito,"московская обл., муниципальный округ серебряные пруды, с. узуново, мкр-н северный, 3",unknown
6984334.0,55.94884,37.47548,38.1,1.0,0.18181818181818182,,new_building,flat,avito,"ул. береговая, стр. 8",жк «берег»
6500000.0,55.742884,37.982225,40.4,1.0,0.47619047619047616,2011.0,unknown,flat,avito,"московская обл., балашиха, мкр-н ольгино, граничная ул., 38",unknown
9306693.0,55.65328,37.12275,37.5,1.0,0.3333333333333333,,unknown,flat,avito,"с/п жаворонковское, с. перхушково, д. 4",жк «равновесие»
6098164.0,55.89999,37.2542,33.0,1.0,0.8333333333333334,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
5600000.0,55.325140431466906,37.34749948016241,37.0,1.0,0.4,1983.0,unknown,flat,avito,"москва, троицкий административный округ, р-н вороново, с. кленово, ул. мичурина, 4",unknown
7892724.0,55.69378,37.98153,34.6,1.0,0.5,,unknown,flat,avito,"пос. марусино, жилые дома",жк «горки марусино»
5100000.0,55.7187767,38.22940445,40.0,1.0,0.25,1970.0,unknown,flat,avito,"московская обл., богородский г.о., электроугли, школьная ул., 55",unknown
15382875.0,55.80633,37.3826,36.6,1.0,1.0,,new_building,flat,avito,"д. мякинино, стр. 3",жк «квартал строгино»
12759391.0,55.60718,37.36196,42.9,1.0,0.045454545454545456,,new_building,flat,avito,"пос. московский, корп. 5",город-парк «первый московский»
5885957.0,55.89999,37.2542,34.6,1.0,0.8333333333333334,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
11167260.0,55.59527,37.20066,41.7,1.0,0.47058823529411764,,new_building,flat,avito,"дер. марушкино, стр. 3",жк «внуково парк»
2800000.0,56.23909629063709,37.52257152016345,28.6,1.0,0.4,,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, пгт. деденево, московское ш., 7",unknown
9825040.0,55.90924,37.78615,38.2,1.0,0.8,,new_building,flat,avito,"ярославское ш., стр. 2.2",ярославский квартал
6000000.0,55.79601364518007,37.9780006745674,33.0,1.0,0.1111111111111111,,unknown,flat,avito,"московская обл., балашиха, ул. фадеева, 17",unknown
10370500.0,55.56792,37.29124,35.0,1.0,0.1875,,new_building,flat,avito,"пос. филимонковское, ул. оао марьинская птицефабрика, корп. 2.1.6",середневский лес
5793014.0,55.89999,37.2542,34.5,1.0,0.16666666666666666,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
5926459.0,55.89999,37.2542,34.6,1.0,0.6666666666666666,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
7569938.0,55.63949,37.94882,35.4,1.0,0.6666666666666666,,new_building,flat,avito,"московская область, городской округ люберцы, поселок жилино-1, жилой комплекс егорово парк, стр. 4.1",жк «егорово парк»
6567485.0,55.89999,37.2542,37.8,1.0,0.8333333333333334,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
7743121.0,55.63949,37.94882,37.1,1.0,0.6666666666666666,,new_building,flat,avito,"московская область, городской округ люберцы, поселок жилино-1, жилой комплекс егорово парк, стр. 4.1",жк «егорово парк»
3550000.0,55.28047689263787,37.88108941275436,30.4,1.0,0.2,1968.0,unknown,flat,avito,"московская обл., домодедово, мкр-н барыбино, ул. агрохимиков, 1",unknown
9262054.0,56.00657,37.86003,49.5,1.0,0.6956521739130435,,unknown,flat,avito,"ул. надсоновская, жилой дом",жк «триумф»
5329122.0,55.97289,37.87044,39.2,1.0,1.0,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5356312.0,55.97289,37.87044,39.4,1.0,1.0,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
3800555.0,55.945136,37.848089,36.8,1.0,0.1111111111111111,,unknown,flat,avito,"московская обл., королев, мкр-н юбилейный, ул. героев курсантов, 21",unknown
7700000.0,55.638582,37.220903,35.0,1.0,0.75,2008.0,unknown,flat,avito,"московская обл., одинцовский г.о., пгт. лесной городок, ул. энергетиков, 5",unknown
6303600.0,55.45219,37.54058,41.2,1.0,0.7058823529411765,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
4750000.0,55.809322,38.054297,38.8,1.0,0.7142857142857143,2017.0,unknown,flat,avito,"московская обл., балашиха, ул. мещера, 22",unknown
9782069.0,55.93821,37.84628,32.7,1.0,0.6470588235294118,,new_building,flat,avito,"московская область, королев, микрорайон юбилейный, жилой комплекс космический квартал, к1",жк «космический квартал»
3000000.0,54.83862305,37.60933304,21.0,1.0,0.8888888888888888,,unknown,flat,avito,"московская обл., г.о. серпухов, пущино, мкр-н аб, 23",unknown
14868444.0,55.58274,37.1525,42.9,1.0,0.7857142857142857,,new_building,flat,avito,"москва, новомосковский административный округ, район внуково, жилой комплекс квартал западный, 10",жк «квартал западный»
9439200.0,56.00657,37.86003,51.3,1.0,0.391304347826087,,unknown,flat,avito,"ул. надсоновская, жилой дом",жк «триумф»
4935452.0,55.97289,37.87044,37.9,1.0,0.25,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5450000.0,55.80506134,38.1725235,32.0,1.0,0.29411764705882354,2021.0,unknown,flat,avito,"московская обл., богородский г.о., старая купавна, октябрьская ул., 14а",unknown
3550000.0,55.458353,38.445181,29.5,1.0,1.0,,unknown,flat,avito,"московская обл., г.о. воскресенск, белоозерский, молодежная ул., 7",unknown
5000000.0,55.434916,37.73491,41.8,1.0,0.8,1986.0,unknown,flat,avito,"московская обл., домодедово, ул. текстильщиков, 41/5",unknown
5098013.0,55.97289,37.87044,37.5,1.0,1.0,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5374271.0,55.89999,37.2542,33.5,1.0,0.16666666666666666,,new_building,flat,avito,"д. юрлово, д. 5",жк «большое юрлово»
3600000.0,55.880455,38.083807,27.3,1.0,0.4,1971.0,unknown,flat,avito,"московская обл., щелково, ул. беляева, 7",unknown
10058668.0,55.94798,37.76817,32.9,1.0,0.29411764705882354,,new_building,flat,avito,"жилой комплекс мытищи парк, к6",жк «мытищи парк»
2100000.0,55.587779,38.922573,26.6,1.0,0.2222222222222222,1987.0,unknown,flat,avito,"московская обл., орехово-зуевский г.о., куровское, новинское ш., 12",unknown
5356312.0,55.97289,37.87044,39.4,1.0,1.0,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5247987.0,55.97309,37.86723,40.3,1.0,0.25,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 1",жк «пушкарь»
3000000.0,55.10443878,38.17712402,28.8,1.0,1.0,,unknown,flat,avito,"московская обл., г.о. ступино, пгт. малино, школьная ул., 8",unknown
5051501.0,55.97307,37.86944,35.3,1.0,0.5,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 2",жк «пушкарь»
6614690.0,55.59709,37.87651,46.8,1.0,0.058823529411764705,,unknown,flat,avito,"мкр. 6, стр. 3",жк «гармония парк»
10052791.0,55.94798,37.76817,32.9,1.0,0.29411764705882354,,new_building,flat,avito,"жилой комплекс мытищи парк, к6",жк «мытищи парк»
3400000.0,55.96912106538576,37.96582596140979,21.0,1.0,0.7777777777777778,,unknown,flat,avito,"московская обл., г.о. пушкинский, ивантеевка, ул. богданова, 17",unknown
4250000.0,55.38193512,39.05851364,34.0,1.0,0.5555555555555556,1991.0,unknown,flat,avito,"московская обл., егорьевск, 6-й мкр-н, 22а",unknown
7333789.0,55.63949,37.94882,35.2,1.0,0.5555555555555556,,new_building,flat,avito,"московская область, городской округ люберцы, поселок жилино-1, жилой комплекс егорово парк, стр. 4.1",жк «егорово парк»
3106350.0,55.917943110790645,38.11407906606024,44.6,1.0,0.08333333333333333,2008.0,unknown,flat,avito,"московская обл., г.о. лосино-петровский, пгт. биокомбината, 7",unknown
6300000.0,56.082903,37.046334,40.8,1.0,0.0625,2013.0,unknown,flat,avito,"московская обл., г.о. солнечногорск, пгт. поварово, мкр-н № 1, к1",unknown
5600000.0,55.806181,38.082792,33.1,1.0,0.9411764705882353,2013.0,unknown,flat,avito,"щемилово, ул. орлова, 2",unknown
6899000.0,55.42907565529316,36.86847664539659,37.0,1.0,0.4444444444444444,1984.0,unknown,flat,avito,"москва, троицкий административный округ, р-н бекасово, рп. киевский, 16",unknown
5423566.0,55.97289,37.87044,37.9,1.0,0.75,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
6650000.0,55.42210007,37.48591614,37.9,1.0,0.6666666666666666,,unknown,flat,avito,"московская обл., подольск, ул. академика доллежаля, 7к2",unknown
10378961.0,55.93821,37.84628,35.4,1.0,0.23529411764705882,,new_building,flat,avito,"московская область, королев, микрорайон юбилейный, жилой комплекс космический квартал, к1",жк «космический квартал»
4948474.0,55.97289,37.87044,38.0,1.0,0.25,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5250000.0,55.416499,37.53906,30.7,1.0,0.6,1961.0,unknown,flat,avito,"московская обл., подольск, народная ул., 14/20",unknown
7984821.0,55.95205,37.46823,35.2,1.0,0.35294117647058826,,new_building,flat,avito,"ул. олимпийская, корп. 5",жк «квартал ивакино»
7206016.0,55.63949,37.94882,35.2,1.0,0.5,,new_building,flat,avito,"московская область, городской округ люберцы, поселок жилино-1, жилой комплекс егорово парк, стр. 4.1",жк «егорово парк»
6200000.0,55.604147,37.981633,42.0,1.0,0.6470588235294118,,unknown,flat,avito,"московская обл., г.о. люберцы, д. островцы, мкр-н новые островцы, баулинская ул., 4",unknown
4650000.0,55.60876846,38.10604095,22.8,1.0,0.4,,unknown,flat,avito,"московская обл., жуковский, клубная ул., 10",unknown
5193175.0,55.97289,37.87044,38.2,1.0,1.0,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 3",жк «пушкарь»
5364024.0,55.63949,37.94882,22.8,1.0,0.5555555555555556,,new_building,flat,avito,"московская область, городской округ люберцы, поселок жилино-1, жилой комплекс егорово парк, стр. 4.1",жк «егорово парк»
7777500.0,55.71298,37.36949,36.6,1.0,0.23529411764705882,,unknown,apartments,avito,"ул. западная, комплекс апартаментов «м1 сколково»",комплекс апартаментов «м1 сколково»
2550000.0,55.79771959993013,39.00347682970799,25.1,1.0,0.5,,unknown,flat,avito,"московская обл., орехово-зуевский г.о., орехово-зуево, текстильная ул., 6а",unknown
7380943.0,55.90726,37.43297,30.8,1.0,0.96,,new_building,flat,avito,"ул. рабочая , корп. 2.1",химки парк
5800000.0,55.692201,37.96443,33.6,1.0,0.4,2015.0,unknown,flat,avito,"московская обл., г.о. люберцы, пгт. марусино, заречная ул., 34к5",unknown
3957199.0,55.97309,37.86723,28.4,1.0,0.25,,unknown,flat,avito,"с. тарасовка, мкр. пушкарь, корп. 1",жк «пушкарь»
